question_id,question_txt,question_opt,question_opt_status,table_uid,table_url,table_intro,score,status_evaluate,question
5aff6b2066876fd0,Which music company released the hip-hop soundtrack which utilized the song by 3rd Bass ?,The hip-hop soundtrack which utilized the song by 3rd Bass was released by which music company.,success,List_of_films_with_associated_hip_hop_songs_0,https://en.wikipedia.org/wiki/List_of_films_with_associated_hip_hop_songs,"This is a list of films that have hip hop songs associated with them. In order to be included, the song must have been recorded expressly for the film or the film's soundtrack.",0.8,success,The hip-hop soundtrack which utilized the song by 3rd Bass was released by which music company.
80774144e7180631,Which Aichi special city 's products would likely be found at a Shizuoka destination ?,The products of which Aichi special city would likely be found at a Shizuoka destination.,success,Special_cities_of_Japan_0,https://en.wikipedia.org/wiki/Special_cities_of_Japan,"A special city (特例市, Tokureishi) of Japan is a city with a population of at least 200,000, and is delegated functions[specify] normally carried out by prefectural governments. Those functions are a subset of the ones delegated to a core city. This category was established by the Local Autonomy Law, article 252 clause 26. They are designated by the Cabinet after a request by the city council and the prefectural assembly. Because the level of autonomy delegated to special cities is similar to that for core cities, after consultation with local governments the category of special cities was abolished in the revision of the Local Autonomy Act enacted on April 1, 2015, and cities with a population of at least 200,000 may now apply to be directly promoted to core city status. Special cities which have not been promoted may still retain autonomy, and are called special cities for the enforcement period (施行時特例市, Shikōji Tokurei shi). As a special case, within five years of the abolishment of the category of special cities, i.e. before April 1, 2020, special cities with a population under 200,000 may also apply to be promoted to core city status. The special cities are not the same as the special wards of Tokyo. They are also different from special cities (特別市, tokubetsu-shi) that were legally established in the Local Autonomy Law between 1947 and 1956, but never implemented. They would have been prefecture-independent cities (in an analogous way, special wards are city-independent wards). They were the legal successors to the 1922 six major cities (roku daitoshi; only five were left in 1947 as Tokyo City had been abolished in the war) and precursors to the 1956 designated major cities which have expanded autonomy, but not full independence from prefectures.",0.8,success,The products of which Aichi special city would likely be found at a Shizuoka destination.
e174aa6da96f5a20,What is the genre of the ViacomCBS television program that aired in 1967- 68 on ABC ?,The genre of the ViacomCBS television program that aired in 1967- 68 on ABC is,success,List_of_ViacomCBS_television_programs_28,https://en.wikipedia.org/wiki/List_of_ViacomCBS_television_programs,"This is a list of television series produced and/or owned by ViacomCBS' brands, including Paramount Television Studios, CBS Television Studios, CBS Television Distribution, CBS News, and ViacomCBS media networks. This list also includes shows produced or distributed by ViacomCBS' predecessor companies, including CBS Productions, Viacom Productions/Enterprises, the older incarnation of Paramount Television, Rysher Entertainment, Republic Pictures Television, Worldvision Enterprises/Taft Entertainment, Group W Productions, KingWorld, Desilu Productions and Spelling Television.",0.9,success,The genre of the ViacomCBS television program that aired in 1967- 68 on ABC is
1ed5cb399d73ecaf,Who is the 2018-2020 Sullivan County Member of the New Hampshire House of Representatives of the municipal that is home to Hubbard State Forest ?,The 2018-2020 Sullivan County Member of the New Hampshire House of Representatives of the municipal that is home to Hubbard State Forest is,success,New_Hampshire_House_of_Representatives_11,https://en.wikipedia.org/wiki/New_Hampshire_House_of_Representatives,"The New Hampshire House of Representatives is the lower house in the New Hampshire General Court, the bicameral legislature of the state of New Hampshire. The House of Representatives consists of 400 members coming from 204 legislative districts across the state, created from divisions of the state's counties. On average, each legislator represents about 3,300 residents. Districts vary in number of seats based on their populations, with the least-populous districts electing only one member and the most populous electing 11. In multi-member districts, voters are allowed to cast as many votes as there are seats to be filled; for instance, in a two-member district, a voter can vote for up to two candidates. This system often results in one party winning all of the seats in the district, as the (cross-sectional) results below for the current representation attest. Unlike in many state legislatures, there is no single aisle to cross per se, as members of both parties sit partially segregated in five sections. The seat section and number is put on the legislator's motor vehicle license plate, which they pay for if they wish to put one on their personal automobiles, or in the case of the chairpersons and party leaders, their title is put on the legislative plate. Seating location is enforced, as seating is pre-assigned, although the personal preference of the legislator is asked, usually chairmen and those with special needs are given the preferred aisle seats. The sixth section is the Speaker's seat at the head of the hall. The House of Representatives has met in Representatives Hall of the New Hampshire State House since 1819. Representatives Hall is thus the oldest chamber in the United States still in continuous legislative use.",0.8,success,The 2018-2020 Sullivan County Member of the New Hampshire House of Representatives of the municipal that is home to Hubbard State Forest is
d698bc759391f73e,What is the personal best in the 3000 metres steeplechase of the German athlete with 9 points at the 2015 European Team Championships Super League ?,The personal best in the 3000 metres steeplechase of the German athlete with 9 points at the 2015 European Team Championships Super League is,success,2015_European_Team_Championships_Super_League_7,https://en.wikipedia.org/wiki/2015_European_Team_Championships_Super_League,"These are the complete results of the 2015 European Team Championships Super League on 20 and 21 June 2015 in Cheboksary, Russia. As with the previous championships there were a couple of rules applying specifically to this competition, such as the limit of three attempts in the throwing events, long jump and triple jump (only the top four were allowed the fourth attempt) and the limit of four misses total in the high jump and pole vault.",0.9,success,The personal best in the 3000 metres steeplechase of the German athlete with 9 points at the 2015 European Team Championships Super League is
4b85a74b167d1938,"What medal did the swimmer who swam the women 's 100 metres short course butterfly in 58.77 on February 18 , 1995 win in the 1996 Olympics ?","The swimmer who swam the women's 100 metres short course butterfly in 58.77 on February 18, 1995 won a medal in the 1996 Olympics.",success,World_record_progression_100_metres_butterfly_3,https://en.wikipedia.org/wiki/World_record_progression_100_metres_butterfly,"The first world record in the 100 metres butterfly in long course (50 metres) swimming was recognised by the International Swimming Federation (FINA) in 1957, for both men and women. In the short-course (25 metres) swimming events, the world's governing body recognizes world records since March 3, 1991.",1.0,success,"The swimmer who swam the women's 100 metres short course butterfly in 58.77 on February 18, 1995 won a medal in the 1996 Olympics."
e4d6ebfa015fbc97,Who wrote the song performed on the Norwegian X Factor season 2 that was used in a film based on the play Everybody Comes to Rick 's ?,The song performed on the Norwegian X Factor season 2 that was used in a film based on the play Everybody Comes to Rick's was written by,success,X_Factor_Norwegian_TV_series_16,https://en.wikipedia.org/wiki/X_Factor_(Norwegian_TV_series),X Factor is a Norwegian television music talent show contested by aspiring pop singers drawn from public auditions. It is broadcast on Friday evenings on the TV 2 Network in Norway.,0.9,success,The song performed on the Norwegian X Factor season 2 that was used in a film based on the play Everybody Comes to Rick's was written by
43a63455e084d008,"What is the name of the film actress holds the Montserrat record in athletics , in the women 's 3K run ?","The film actress holds the Montserrat record in athletics, in the women's 3K run.",success,Montserrat_records_in_athletics_2,https://en.wikipedia.org/wiki/List_of_Montserrat_records_in_athletics,The following are the national records in athletics in Montserrat maintained by Montserrat's national athletics federation: Montserrat Amateur Athletic Association (MAAA).,0.9,success,"The film actress holds the Montserrat record in athletics, in the women's 3K run."
d34a26e1dc17af04,What is the meaning of the name of the country with a GDP similar to Gyeongnam region in South Korea ?,The meaning of the name of the country with a GDP similar to Gyeongnam region in South Korea is,success,List_of_South_Korean_regions_by_GDP_0,https://en.wikipedia.org/wiki/List_of_South_Korean_regions_by_GDP,"This is a list of South Korean regions by GDP. All data are sourced from the latest regional statistics published by the South Korean Government, the OECD and the International Monetary Fund (IMF). The South Korean won has been converted to the international dollar using the IMF's Purchasing Power Parity conversion rate.",0.9,success,The meaning of the name of the country with a GDP similar to Gyeongnam region in South Korea is
e3fbde1e65b285d2,"The number 2 seed at tennis tournament 2019 Nottingham Open , is from a country with how many people ?",The number 2 seed at tennis tournament 2019 Nottingham Open is from a country with,success,2019_Nottingham_Open_1,https://en.wikipedia.org/wiki/2019_Nottingham_Open,"The 2019 Nottingham Open (also known as the Nature Valley Open for sponsorship purposes) was a professional tennis tournament played on outdoor grass courts. It was the 12th edition of the event for women and the 24th edition for men. It is classified as a WTA International tournament on the 2019 WTA Tour for the women, and as an ATP Challenger Tour event for the men. The event took place at the Nottingham Tennis Centre in Nottingham, United Kingdom from 10 through 16 June 2019.",0.8,success,The number 2 seed at tennis tournament 2019 Nottingham Open is from a country with
4f0d7abd486e6618,What tribal group contained the Latins who lived in the homeland of New York City marathon men 's open division winner Orlando Pizzolato ?,The tribal group that contained the Latins who lived in the homeland of New York City marathon men's open division winner Orlando Pizzolato was,success,List_of_winners_of_the_New_York_City_Marathon_0,https://en.wikipedia.org/wiki/List_of_winners_of_the_New_York_City_Marathon,"The New York City Marathon is a 42,195-meter (26.2 mile) race through all five boroughs of New York City, and ranks as the largest marathon in the world, with a record 51,392 finishers (29,927 men/21,465 women) in 2016. Since its inaugural race in 1970, 34 men and 25 women have won the open division of the New York City Marathon, representing 22 different countries. From 1970 through 1975, the race was held entirely in Central Park. It has started in Staten Island and gone through New York City's other four boroughs since 1976. Grete Waitz of Norway has won the race more than any other athlete, having completed her 9th victory in 1988, setting three course records in the process. Current course records were set by Geoffrey Mutai of Kenya in 2011 in the men's division, and by Margaret Okayo of Kenya in 2003 in the women's division. A wheelchair race has been held since 2000. Among the wheelchair racers, Edith Hunkeler of Switzerland and Tatyana McFadden of USA has the most victories, with five each (McFadden has four in a row). Tatyana McFadden also holds the women's course record with a time of 1:43:04 set in 2015, while Kurt Fearnley of Australia holds the men's record with 1:29:22 set in 2006.",0.9,success,The tribal group that contained the Latins who lived in the homeland of New York City marathon men's open division winner Orlando Pizzolato was
7a158221e7c9b6eb,What year was the opposing team in the 1975 Romania rugby union tour of New Zealand founded whose venue is Whangarei ?,"The opposing team in the 1975 Romania rugby union tour of New Zealand, whose venue is Whangarei, was founded in",success,1975_Romania_rugby_union_tour_of_New_Zealand_0,https://en.wikipedia.org/wiki/1975_Romania_rugby_union_tour_of_New_Zealand,"The 1975 Romania rugby union tour of New Zealand was a series of matches played between August and September 1975 by Romania national rugby union team in New Zealand.,
It was the second tour overseas of a Romanian team after the tour in Argentina in 1973. No official tests were plated, the match clou was the final match against Junior All Blacks. Romanian obtained an historical draw.",0.9,success,"The opposing team in the 1975 Romania rugby union tour of New Zealand, whose venue is Whangarei, was founded in"
018ee6b9201ec731,When was the 2016 Conference USA football season head coach for Middle Tennessee hired ?,The 2016 Conference USA football season head coach for Middle Tennessee was hired when.,success,2016_Conference_USA_football_season_0,https://en.wikipedia.org/wiki/2016_Conference_USA_football_season,"The 2016 Conference USA football season was the 21st season of Conference USA football and part of the 2016 NCAA Division I FBS football season. The season began on September 1 with Charlotte facing Louisville. This season was the second season for the C-USA under realignment that took place in 2014, which added the 14th member Charlotte from the Atlantic 10 Conference. The C-USA is a Group of Five conference under the College Football Playoff format along with the American Athletic Conference, the Mid-American Conference, the Mountain West Conference, and the Sun Belt Conference. C-USA consists of 14 members: Charlotte, FIU, Florida Atlantic, Louisiana Tech, Marshall, Middle Tennessee, North Texas, Old Dominion, Rice, Southern Miss, UAB, UTEP, UTSA, and Western Kentucky; and is split up into the East and West divisions. West champion Louisiana Tech played at East champion Western Kentucky's Houchens Industries-L. T. Smith Stadium for the Conference USA Championship on December 3, which Western Kentucky won 58-44. UAB continued to undergo reinstatement of its football program during the 2016 season and will begin play for the 2017 season. Western Kentucky entered the season as defending Conference USA champions, defeating Southern Miss in the previous year's championship game. The Hilltoppers would then go on to defeat South Florida in the Miami Beach Bowl 45-35.",0.9,success,The 2016 Conference USA football season head coach for Middle Tennessee was hired when.
1cf7ad16d89ac37d,The British operator that occupies UHF 33 of the Emley Moor transmitting station is owned by what company ?,What company owns the British operator that occupies UHF 33 of the Emley Moor transmitting station?,success,Emley_Moor_transmitting_station_2,https://en.wikipedia.org/wiki/Emley_Moor_transmitting_station,"The Emley Moor transmitting station is a telecommunications and broadcasting facility on Emley Moor, 1 mile (1.6 km) west of the village centre of Emley,[n 1] mid-way between the villages of Kirkburton and West Bretton, in turn between Huddersfield and Wakefield, West Yorkshire, England. It is made up of a 1,084-foot-tall (330.4 m) concrete tower and apparatus which began transmitting in 1971. It is protected under UK law as a Grade II listed building. It is the tallest freestanding structure in the United Kingdom, seventh-tallest freestanding structure and fourth-tallest tower in Europe outside Russia, and 24th-tallest tower in the world. The tower's current official name, The Arqiva Tower, is shown on a sign beside the offices at the base of the tower, but it is commonly known just as Emley Moor. In March 2018 a temporary mast was erected so that work could be undertaken on the main tower's transmitting arrays without interrupting transmissions. The temporary mast, at 324m, is slightly shorter than the original tower, but lit in the same way with aircraft warning lights.",0.8,success,What company owns the British operator that occupies UHF 33 of the Emley Moor transmitting station?
6cb1cc3384c9c40e,When was the party founded that had a female secretary that is now on the Board of Directors of Dropbox ?,The party that had a female secretary that is now on the Board of Directors of Dropbox was founded,success,List_of_female_United_States_Cabinet_Secretaries_0,https://en.wikipedia.org/wiki/List_of_female_United_States_Cabinet_Secretaries,"The United States Cabinet has had 32 female officers. No woman held a Cabinet position before the ratification of the Nineteenth Amendment to the United States Constitution in 1920, which prohibits states and the federal government from denying any citizen the right to vote because of that citizen's sex. Frances Perkins was the first woman to serve in the Cabinet; she was appointed Secretary of Labor in 1933 by President Franklin D. Roosevelt. Oveta Culp Hobby became the second woman to serve in the Cabinet, when she was named head of the then newly formed Department of Health, Education, and Welfare in 1953. This department was subdivided into the departments of Education and Health and Human Services in 1979. Patricia Roberts Harris, who was Secretary of Health, Education, and Welfare before the department split and had earlier served as Secretary of Housing and Urban Development in 1977, became the first female Secretary of Health and Human Services in 1979. Harris was also the first African-American woman to serve in the Cabinet. Former North Carolina Senator Elizabeth Dole is the first woman to have served in two different Cabinet positions in two different administrations. She was appointed by President Ronald Reagan as Secretary of Transportation in 1983, and was the Secretary of Labor during the tenure of George H. W. Bush - Reagan's successor. Czechoslovakia-born Madeleine Albright became the first foreign-born woman to serve in the Cabinet when she was appointed Secretary of State in 1997. [a] Her appointment also made her the highest-ranking female Cabinet member at that time. [b] Condoleezza Rice was appointed Secretary of State in 2005, and thus became the highest-ranking woman in the United States presidential line of succession in history.",0.8,success,The party that had a female secretary that is now on the Board of Directors of Dropbox was founded
7c564b9a631f7bed,"What country is the player that participated in tennis tournament 2012 Brisbane International , from whom is coached by her brother Marko ?",The player that participated in tennis tournament 2012 Brisbane International is from and is coached by her brother Marko.,success,2012_Brisbane_International_2,https://en.wikipedia.org/wiki/2012_Brisbane_International,"The 2012 Brisbane International was a joint 2012 ATP World Tour and 2012 WTA Tour tennis tournament, played on outdoor hard courts in Brisbane, Queensland. Because of its ongoing success, the WTA decided in 2011 to upgrade the event to a Premier event. It was the 4th edition of the tournament and took place at the Queensland Tennis Centre in Tennyson. It was held from 1 to 8 January 2012 and was part of the Australian Open Series in preparation for the first Grand Slam of the year.",0.8,success,The player that participated in tennis tournament 2012 Brisbane International is from and is coached by her brother Marko.
82d3f23a0f88589f,"Of the players selected 9th and 8th at the 1990 AFL draft , which one is older ?",The older one of the players selected 9th and 8th at the 1990 AFL draft is,success,1990_AFL_Draft_2,https://en.wikipedia.org/wiki/1990_AFL_draft,"The 1990 AFL draft was the 5th annual draft of Australian rules footballers to the 14 clubs in the Australian Football League. It consisted of the national draft held at the end of the 1990 season, the pre-season draft, held before 1991 AFL season and a mid-season draft. Clubs receive picks based on the reverse of the position in which they finish on the ladder during the season. This was introduced as an equalisation strategy in response to the increasing transfer fees and player salaries.",0.8,success,The older one of the players selected 9th and 8th at the 1990 AFL draft is
ae97a365da4af8f2,Who finished as runner up in the 1999 World Drivers ' Championship Qualifying ?,The runner up in the 1999 World Drivers' Championship Qualifying was,success,1999_Spanish_Grand_Prix_0,https://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix,"The 1999 Spanish Grand Prix was a Formula One motor race held on 30 May 1999 at the Circuit de Catalunya near Barcelona, Spain. It was the fifth race of the 1999 Formula One season. The 65-lap race was won from pole position by Mika Häkkinen, driving a McLaren-Mercedes, with team-mate David Coulthard second and Michael Schumacher third in a Ferrari.",0.9,success,The runner up in the 1999 World Drivers' Championship Qualifying was
dd2ecec745cb1905,"In the 2019–2020 season , the player transfered in to ES Sétif on July 26 , 2019 was from a club that is from what province ?","The player transferred in to ES Sétif on July 26, 2019 in the 2019–2020 season from a club that is from what province.",success,2019–20_ES_Sétif_season_1,https://en.wikipedia.org/wiki/2019–20_ES_Sétif_season,"In the 2019-20 season, ES Sétif is competing in Ligue 1 for the 50th season. It is their 24th consecutive season in the top flight of Algerian football. They will be competing in Ligue 1, and the Algerian Cup.",0.9,success,"The player transferred in to ES Sétif on July 26, 2019 in the 2019–2020 season from a club that is from what province."
f4fd65d72e77394e,Who directed the film which the song whose order on the Norwegian X Factor season 2 was greater than 7 came from ?,The film which the song whose order on the Norwegian X Factor season 2 was greater than 7 came from was directed by,success,X_Factor_Norwegian_TV_series_16,https://en.wikipedia.org/wiki/X_Factor_(Norwegian_TV_series),X Factor is a Norwegian television music talent show contested by aspiring pop singers drawn from public auditions. It is broadcast on Friday evenings on the TV 2 Network in Norway.,0.8,success,The film which the song whose order on the Norwegian X Factor season 2 was greater than 7 came from was directed by
095ce8fc8c364b13,The Overall single winner for the Columbus Open in 1971 was given birth to in what year ?,The Overall single winner for the Columbus Open in 1971 was given birth to in the year.,success,Columbus_Open_0,https://en.wikipedia.org/wiki/Columbus_Open,"The Columbus Open is a defunct Grand Prix affiliated tennis tournament played from 1971 to 1984. It was held in Columbus, Ohio in the United States and played on outdoor clay courts from 1971 to 1979, and then played on outdoor hard courts from 1980 to 1984. Brian Teacher was the most successful player at the tournament, winning the singles competition twice and the doubles competition three times with three different partners; once with American William Brown, once with American Bruce Manson and once with American Scott Davis.",1.0,success,The Overall single winner for the Columbus Open in 1971 was given birth to in the year.
2ab124966dec82fd,What is the COPEI for the 1947 Venezuelan general election of the state that has the greatest Human Development Index in Venezuela ?,The COPEI for the 1947 Venezuelan general election of the state that has the greatest Human Development Index in Venezuela is,success,Venezuelan_general_election._1947_2,https://en.wikipedia.org/wiki/1947_Venezuelan_general_election,"General elections were held in Venezuela on 14 December 1947. The presidential elections were won by Rómulo Gallegos of Democratic Action, who received 74.3% of the vote, the largest presidential win in Venezuela's modern history. His party won 83 of the 110 seats in the Chamber of Deputies and 38 of the 46 seats in the Senate. The election has been described as the first honest election in Venezuelan history. In previous elections, the Congress of Venezuela had decided and voted on who would assume the presidency.",0.8,success,The COPEI for the 1947 Venezuelan general election of the state that has the greatest Human Development Index in Venezuela is
c835456a2e40867c,The men 's middleweight weightlifting competition at the 1924 Olympics which featured third-lightest British weight lifter and allowed weightlifters of up to 75 kilograms was held on which date ?,The men's middleweight weightlifting competition at the 1924 Olympics which featured the third-lightest British weightlifter and allowed weightlifters of up to 75 kilograms was held on a specific date.,success,Great_Britain_at_the_1924_Summer_Olympics_23,https://en.wikipedia.org/wiki/Great_Britain_at_the_1924_Summer_Olympics,"Great Britain, represented by the British Olympic Association (BOA), competed at the 1924 Summer Olympics in Paris, France. Despite the name, athletes from the newly independent Irish Free State competed separately. Following the Royal and Parliamentary Titles Act 1927, the name changed (officially) to 'United Kingdom of Great Britain and Northern Ireland' but the Olympic team competed as Great Britain from the 1928 games onwards. 267 competitors, 239 men and 28 women, took part in 115 events in 18 sports.",0.9,success,The men's middleweight weightlifting competition at the 1924 Olympics which featured the third-lightest British weightlifter and allowed weightlifters of up to 75 kilograms was held on a specific date.
c7369e2dc8ece3e4,The 2015 Lorraine Open 88 player who was seeded 7th was a member of what team ?,The 2015 Lorraine Open 88 player who was seeded 7th was a member of a team.,success,2015_Lorraine_Open_88_0,https://en.wikipedia.org/wiki/2015_Lorraine_Open_88,"The 2015 Lorraine Open 88 was a professional tennis tournament played on outdoor clay courts. It was the ninth edition of the tournament and part of the 2015 ITF Women's Circuit, offering a total of $100,000 in prize money. It took place in Contrexéville, France, on 6-12 June 2015.",1.0,success,The 2015 Lorraine Open 88 player who was seeded 7th was a member of a team.
37a3e7894adc0e42,"What is the team color of the 2019 Shute Shield club whose location has an estimated population of 267,037 ?","The team color of the 2019 Shute Shield club whose location has an estimated population of 267,037 is",success,2019_Shute_Shield_season_0,https://en.wikipedia.org/wiki/2019_Shute_Shield_season,"The 2019 Shute Shield season is 146th season of a premier rugby union competition in Sydney and the 97th season of the Shute Shield. The 2019 season is featuring 11 teams, following Penrith's cutting from the competition in 2018. The premiers were Sydney University, defeating Warringah by 5 points in the grand final, held at Bankwest Stadium.",0.9,success,"The team color of the 2019 Shute Shield club whose location has an estimated population of 267,037 is"
8fd0389dc5e2a453,"What is the Irish name of the county name that had a population of 32,044 according to the 2016 census ?","The Irish name of the county name that had a population of 32,044 according to the 2016 census is",success,Etymological_list_of_counties_of_Ireland_0,https://en.wikipedia.org/wiki/Etymological_list_of_counties_of_Ireland,"Etymological list of counties of Ireland is a list of the origins of the names of the traditional counties of Ireland, both north and south, including counties that are no longer used. Unless otherwise state, the origin of a name is from Irish.",0.9,success,"The Irish name of the county name that had a population of 32,044 according to the 2016 census is"
c5e4f10787db4c03,In which body of water is the island located that produces one of the two main C. arabica cultivar for coffees ?,The island that produces one of the two main C. arabica cultivar for coffees is located in,success,List_of_coffee_varieties_0,https://en.wikipedia.org/wiki/List_of_coffee_varieties,"Coffee varieties are the diverse subspecies derived through selective breeding or natural selection of coffee plants. While there is tremendous variability encountered in both wild and cultivated coffee plants, there are a few varieties and cultivars that are commercially important due to various unique and inherent traits such as disease resistance and fruit yield. These unique traits are what producers use to select breeds when developing crops. Therefore, at a micro level, breed selection is critical to the success of a producer and is one of the key components of cup quality. At a macro level, the viability of the coffee industry as a whole is dependent upon breed selection. Already, the majority of coffee produced originates from producers using selected breeds. For this reason, breed selection is an important aspect of sustainability within coffee production.",0.9,success,The island that produces one of the two main C. arabica cultivar for coffees is located in
5b0ff0d155792d22,For how many years did the RMIT alumni in science and technology served as vice chancellor ?,The RMIT alumni in science and technology served as vice chancellor for,success,List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_18,https://en.wikipedia.org/wiki/List_of_Royal_Melbourne_Institute_of_Technology_people,"This is a list of Royal Melbourne Institute of Technology people. This list of people includes alumni as well as current and former students and faculty of the Australian (RMIT University) and Vietnamese (RMIT University Vietnam) branches of the Royal Melbourne Institute of Technology (RMIT). It also includes alumni as well as former students and faculty from its antecedents: Melbourne Technical College (MTC) and Working Men's College (WMC); amalgamations with: Emily McPherson College of Domestic Economy (EMC), Melbourne College of Decoration, Melbourne College of Printing and Graphic Art and Melbourne College of Textiles; and merger with Phillip Institute of Technology (PIT).",0.8,success,The RMIT alumni in science and technology served as vice chancellor for
625f3cb6fdd77734,When did the BBC Radio 1 band in 2008 ( Sunday ) that performed at In New Music We Trust Stage at the same time as two artists performed at outdoor stage form ?,The BBC Radio 1 band in 2008 (Sunday) that performed at In New Music We Trust Stage at the same time as two artists performed at outdoor stage formed when.,success,BBC_Radio_1s_Big_Weekend_14,https://en.wikipedia.org/wiki/BBC_Radio_1's_Big_Weekend,"BBC Radio 1's Big Weekend (previously known as One Big Weekend, for 2012 as Radio 1's Hackney Weekend, and for 2018 as BBC Music's Biggest Weekend) is a music festival run by BBC Radio 1. It is held once a year, in a different location within the United Kingdom each time. It was previously the biggest free ticketed music event in Europe, until a fee for tickets was introduced in 2018, and always includes a host of new artists. The festival is a spin-off of Radio 1's One Big Sunday, where in each Sunday during July and August, a different town would host the roadshow, usually next to a beach or in a large park. These were also free, but non-ticketed. Both the One Big Sunday and One Big Weekend events are successors to the Radio 1 Roadshow which toured the country during every summer from 1973 until the 1990s. Originally a One Big Weekend would run twice a year. Saturday was dedicated to dance music and Sunday to bands. Since 2005, the dance day has been replaced by a second day of bands. In 2005, the dance music took place on a second stage on the Saturday only and in 2006 it took place off site at a club on the Saturday night. The Saturday of dance music was effectively reinstated for the 2013 event in Northern Ireland, but with the day of electronic dance being held on the Friday of the weekend. The Big Weekend was replaced by a larger festival in 2012, named Radio 1's Hackney Weekend, with a crowd capacity of 50,000.",0.8,success,The BBC Radio 1 band in 2008 (Sunday) that performed at In New Music We Trust Stage at the same time as two artists performed at outdoor stage formed when.
cb59881c14d56b82,How frequently is the protagonist of the 2007 movie in which Christina Cole portrayed Jenny Walker murdered ?,The protagonist of the 2007 movie in which Christina Cole portrayed Jenny Walker is murdered frequently.,success,Christina_Cole_0,https://en.wikipedia.org/wiki/Christina_Cole,Christina Cole (born 8 May 1981) is an English actress known for portraying Cassie Hughes in the Sky One supernatural television series Hex.,0.8,success,The protagonist of the 2007 movie in which Christina Cole portrayed Jenny Walker is murdered frequently.
a030cc9ec728d948,"What Argentinian stadium , officially named Monumental de la Vicente López , hosts a zone D team that finished bottom of their group in 1979 ?","The Argentinian stadium, officially named Monumental de la Vicente López, hosts a zone D team that finished bottom of their group in 1979.",success,List_of_football_clubs_in_Argentina_9,https://en.wikipedia.org/wiki/List_of_football_clubs_in_Argentina,"This is a non-exhaustive list of football clubs in Argentina, which is ordered according to the division they currently play in. There are two national divisions in Argentina (Primera Division and Primera B Nacional). Below this level, leagues are split between those for clubs directly affiliated to the Argentine Football Association (mainly clubs from Greater Buenos Aires, but also some from the rest of the Buenos Aires Province and the Santa Fe Province), and those affiliated indirectly through their local leagues to the Association (covering the rest of the country). Clubs below the Primera B Nacional who are directly affiliated play in the Primera B Metropolitana, Primera C and Primera D, while those indirectly affiliated play in the Argentino A, Argentino B and Argentino C. 
 These leagues make up the first five tiers of Argentine football. Below the fifth tier, there are various regional leagues for clubs indirectly affiliated. On the other hand, clubs directly affiliated have no league below the fifth (Primera D), therefore a club relegated from the Primera D has to spend one year without playing (disaffiliated).",1.0,success,"The Argentinian stadium, officially named Monumental de la Vicente López, hosts a zone D team that finished bottom of their group in 1979."
49125142a111f8f0,What was the result for the film entered by the country that has the capital city of Vienna ?,The result for the film entered by the country that has the capital city of Vienna was,success,List_of_submissions_to_the_58th_Academy_Awards_for_Best_Foreign_Language_Film_0,https://en.wikipedia.org/wiki/List_of_submissions_to_the_58th_Academy_Awards_for_Best_Foreign_Language_Film,"The following 30 films, all from different countries, were submitted for the 58th Academy Awards in the category Academy Award for Best Foreign Language Film. The bolded titles were the five nominated films, which came from France, Hungary, West Germany and Yugoslavia and the eventual winner, The Official Story, from Argentina. It became the first Latin American film to win the award.",1.0,success,The result for the film entered by the country that has the capital city of Vienna was
fb0c7147f4a03a89,When was the band formed that had the December 1969 released album voted Most Influential Folk Album of All Time ?,The band that had the December 1969 released album voted Most Influential Folk Album of All Time was formed in,success,1969_in_music_11,https://en.wikipedia.org/wiki/1969_in_music,List of notable events in music that took place in the year 1969.,0.8,success,The band that had the December 1969 released album voted Most Influential Folk Album of All Time was formed in
925c9a5bb7f89174,What is the name of the musical by Ralph Blane which is known as The Gerald Schoenfeld Theatre ?,The name of the musical by Ralph Blane which is known as The Gerald Schoenfeld Theatre is,success,Charlotte_Rae_2,https://en.wikipedia.org/wiki/Charlotte_Rae,"Charlotte Rae Lubotsky (April 22, 1926 - August 5, 2018), known professionally as Charlotte Rae, was an American character actress, comedian, and singer whose career spanned six decades. Rae was known for her portrayal of Edna Garrett in the sitcoms Diff'rent Strokes and its spin-off, The Facts of Life (in which she had the starring role from 1979-1986). She received a Primetime Emmy Award nomination for Best Actress in a Comedy in 1982. She also appeared in two Facts of Life television movies: The Facts of Life Goes to Paris in 1982 and The Facts of Life Reunion in 2001. She voiced the character of Nanny in and Aunt Pristine Figg in . She also appeared as Gammy Hart in Girl Meets World. In 2015, she returned to film in the feature film Ricki and the Flash, with Meryl Streep, Kevin Kline, and Rick Springfield. In November 2015, Rae released her autobiography, The Facts of My Life, which was co-written with her son, Larry Strauss.",0.8,success,The name of the musical by Ralph Blane which is known as The Gerald Schoenfeld Theatre is
